1,0,3.05,83.35,8.18,0,5.94,1.67,9.37,180.36,16.49,0,4.02,2.69,0,0,707.76,457.35,564.01,140.53,854.04,6.75,0,0,0.14,0.15,7.02,0.19,0.77,12.06,24.07,2.46,0
2,26.58,0,35.9,3.64,0,2.63,9.21,9.4,25.87,41.33,17.63,3.55,0.53,22.27,0,149.04,192.69,119.63,224.31,225.69,19.74,115.32,0,5.36,4.55,0.7,0.01,1.36,30.43,13.53,0,67.93
3,72.6,32.51,0,27.01,0,95.26,70.83,21.92,60.04,92.74,66.67,242.37,48.53,38.35,0,527.72,115.46,134.05,761.22,506.96,110.22,36.52,0,62.02,9.96,138.04,0,52.59,8.04,0,0,367.28
4,7.18,3.55,26.83,0,0,30.85,0,1.4,5.83,7.77,7.03,28.78,16.28,3.74,0,79.37,12.16,15.44,94.2,69.37,22.69,30,0,103.44,41.99,38.39,0,15.02,0.43,0.7,0,41.3
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7.98,2.68,104.55,28.88,0,0,0,1.82,9.43,12.79,8.12,56.45,60.29,5.67,0,365.92,102,45.01,309.82,309.2,332.81,101.04,0,249.04,194.12,191,2.62,34.35,2.13,2.75,0,99.73
7,11.37,3.08,75.91,0,0,0,0,1.92,9.49,20.09,4.27,50.44,0,7.37,0,179,156.63,90.92,245.07,232.97,0,77.16,0,0,177.8,0,0,0,8.89,1.88,0,56.82
8,31.73,8.41,22.27,1.45,0,1.54,8.09,0,29.23,53.55,21.79,6.06,1.51,24.63,0,263.81,213.55,148.6,163.3,266.13,22.45,182.31,0,4.59,0.13,2.45,0.02,0.43,36.99,16.36,0,120.5
9,167.41,3.3,68.1,6.58,0,8.45,2.38,8.41,0,19.98,0,6.1,3.58,70.72,0,0,0,0,0.02,773.22,8.64,792.6,0,2.12,0.13,8.21,0.17,2.34,12.32,34.97,7.99,246.59
10,39.62,72.73,109.61,9.14,0,16.26,53.51,90.61,42.93,0,0,15.94,4.28,19.8,0,425.88,314.89,251.55,407.34,533.83,74.33,410.43,0,18.73,0.13,18.57,0.15,7.23,47.66,318.28,0,183.89
11,0,17.44,73.79,7.51,0,9.26,10.5,24.5,0,0,0,9.53,3.31,0,0,0,0,0,0,0,28.94,0,0,21.55,0.56,6.07,0.03,2.04,0,0,0,0
12,4.5,4.24,303.7,36,0,68.68,59.37,7.57,6.79,10.2,11.37,0,10.01,4.28,0,92.72,56.22,28.28,370.8,175.58,64.52,34.36,0,289.08,210.92,33.95,0.17,27.29,0.43,5.81,0,15.77
13,3.89,0.87,66.75,18.71,0,71.26,0,2.21,4.35,4.09,3.86,9.02,0,3.12,0,25.39,58.02,14.83,90.78,83.37,99.93,27.44,0,56.69,78.83,42.55,1.23,24.04,0.71,0.74,0,10.84
14,0,1.15,43.22,4.37,0,4.1,2.26,3.47,72.99,11.87,0,4.47,3.12,0,0,0,107.87,625.47,67.45,1012.44,2.16,0,0,0.36,0.04,1.61,0.17,0.91,5.14,35.52,2.92,0
15,0,102.99,675.84,100.58,0,415.54,174.06,241.73,0,391.17,0,121.7,22.73,0,0,0,0,0,0,0,1209.11,0,3098.45,241.63,1.15,1045.92,17.25,114.72,484.23,2103.54,209.89,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,485.81,223.07,133.66,13.79,0,143.36,227.47,274.9,0,329.81,0,161.97,56.89,100.77,0,0,0,0,0,576.72,239.04,797.39,0,184.75,0.21,152.65,77.46,94.2,375.16,438.28,0,1666.28
18,512.11,93.39,102.32,11.06,0,24.65,96.14,138.03,0,166.85,0,60.55,2.53,650.39,0,0,0,0,0,2951.26,124.89,7991.09,0,60.68,0.16,44.23,0.08,3.27,200.41,292.72,103.18,0
19,139.66,220.93,746.49,91.79,0,271.37,249.03,155.7,8.88,349.26,0,358.88,51.75,80.63,0,0,0,100.92,0,717.47,272.92,833.1,0,521.6,117.65,417.72,11.45,91.2,159.06,554.41,0,620.52
20,816.22,250.08,501.8,65.33,0,310.03,267.06,296.27,795.06,486.55,0,235.92,81.44,939.19,0,0,808.16,2835.22,731.82,0,738.89,2003.69,0,235.35,0.53,512.39,63.64,124.94,446.8,538.13,419.51,0
21,6.78,6.36,119.18,23.46,0,291.28,0,5.41,7.53,17.64,11.68,35.59,84.5,2.08,0,830.49,146.02,80.62,241.98,714.49,0,90.82,0,1182.32,320.99,741.52,62.16,89.91,9.82,3.96,0,113.26
22,0,95.39,39.58,33.86,0,130.13,65.94,184.12,786.89,361.3,0,22.58,9.12,0,0,0,1244.35,8332.76,896.03,2072.2,114.43,0,0,74.58,0.09,85.24,0.46,45.93,78.96,27.47,334.09,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8.74,6.79,59.17,106.14,0,290.81,0,5.17,6.45,20.1,20.61,278.62,50.62,3.11,0,262.74,161.8,96.02,724.62,242.17,1253.56,104.01,0,0,186.21,355.88,2.42,51.35,13.88,1.91,0,89.88
25,0.06,4.28,10.06,52.56,0,193.94,159.14,0.22,0.31,0.17,0.75,200.6,36.91,0.12,0,0,0.27,0.53,102.22,4.95,368.96,0.59,0,154.72,0,205.25,11.36,67,0.09,0,0,1.15
26,8.92,0.8,150.01,38.72,0,186.99,0,2.03,9.21,14.65,4.99,28.64,24.12,2.78,0,951.34,91.7,58.15,414.5,541.73,685.84,99.79,0,332.93,232.81,0,3.35,32.12,0.55,6.02,0,137.11
27,0.04,0.19,0,0,0,10.73,0,0.2,0.03,0.61,0.2,0.18,0.21,0.02,0,46.86,45.84,4.29,39,62.76,133.35,16.49,0,0.84,40.96,10.44,0,0.24,0.01,0,0,0.77
28,0.62,1.39,54.71,14.33,0,13.15,0,0.36,1.77,4.09,1.66,21.07,15.04,0.54,0,102.89,28.32,3.87,76.23,93.07,125.36,32.06,0,15.39,72.39,28.31,0.12,0,1.14,1.28,0,16.17
29,29.5,16.44,9.01,0.45,0,1.15,9.38,29.56,28.22,20.53,0,0.11,0.7,6.98,0,465.35,311.78,240.05,118.31,439.46,9.69,143.16,0,0.28,0.01,0.06,0.01,0.3,0,15.59,16.19,258.84
30,50.5,64.96,0,0,0,0,0,72.49,56.15,303.29,0,0,0,32.55,0,1435.57,460.47,430.46,614.1,621.58,0,98.32,0,0,0,0,0,0,24.42,0,133.48,346.92
31,26.35,0,0,0,0,0,0,0,24.81,0,0,0,0,10.61,0,110.43,91.01,128.61,0,433.83,0,357.54,0,0,0,0,0,0,36.66,112.22,0,190.77
32,0,104.5,431.04,48.31,0,138.1,103.02,168.36,319.2,199.46,0,43.87,12.91,0,0,0,1820.85,0,626.58,0,195.05,0,0,104.92,0.68,188.89,1.68,30.26,323.67,362.49,217.39,0
