1,0,14.54,273.23,15.48,0,9.05,3.94,24.55,392.97,26.6,0,5.49,5.39,0,0,1594.25,629.14,1025.23,301.31,1488.79,20.95,0,0,6.25,0.1,14.89,0.63,2.77,17.88,52.41,5.72,0
2,81.76,0,65.3,5.69,0,5.95,17.25,17.66,73.26,114.93,35,8.08,1.86,61.77,0,338.87,342.88,339.24,477.27,400.23,34.25,254.66,0,14.1,7.61,9.32,0.12,1.07,43.25,36.62,0.07,167.87
3,229.93,58.86,0,46.61,0,172.04,117.52,41.27,194.89,156.87,116.58,524.08,90.63,117.71,0,976.79,355.5,371.64,1381.49,1692.49,216.88,115.3,0,133.91,14.62,292.65,0,93.25,24.72,0,0,1181.57
4,12.04,5,47.1,0,0,58.57,0.41,4.22,11.51,13.57,12.25,59.14,28.51,5.48,0,135.4,18.75,21.89,173.97,124.04,45.04,48.8,0,175.22,84.34,70.13,0,27.47,2.26,0,0,64.82
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17.2,6.22,164.23,52.03,0,0,1.18,5.52,20.84,31.37,16.86,123.33,119.2,12.37,0,871.35,139.43,70.06,584.87,556.92,885.22,166.59,0,501.51,474.39,482.82,5.26,60.43,5.7,0,0,181.93
7,27.91,11.79,142.83,0,0,0,0,11.35,27.36,41.14,14.35,116.03,0,21.83,0,416.42,267.54,180.04,513.39,428.22,0,155.04,0,0,419.96,0,0,0,18.38,2.87,0,130.58
8,104.06,16.93,41.62,4.03,0,5.16,17.67,0,91.8,151.58,49.74,15.74,3.47,81.84,0,636.3,418.88,429.27,427.85,539.47,42.15,471.85,0,15.64,1.27,10.9,0.13,1.06,60.23,53.79,0.1,306.79
9,385.05,14.8,228.16,14.1,0,16.4,7.78,20.96,0,40.25,0,11.44,4.39,161.87,0,0,0,0,10.6,1579.67,25.4,1536.58,0,11.65,0.13,20.52,0.41,4.88,31.34,119.28,19.06,564.24
10,81.87,172.02,202.23,17.81,0,53.6,122.96,219.76,97.94,0,0,37.01,22.54,42.01,0,929.09,545.66,433.62,880.23,1012.95,164.09,665.92,0,49.22,0.64,64.92,0.67,20.21,91.9,646.5,0,357.08
11,0,35.19,132.74,13.82,0,18.73,21.82,54.03,0,0,0,19.84,8.38,0,0,0,0,0,0,0,55.62,0,0,33.42,1.28,27.22,1.76,8.22,0,0,0,0
12,12.21,11.94,703.04,79.43,0,168.57,132.13,26.52,21.5,32.39,30.54,0,30.2,8.85,0,206.99,77.68,62.72,807.54,311.24,136.26,111.97,0,710,510.02,103.61,8.97,71.59,3.41,0,0,38.97
13,10.2,2.92,115.68,37.03,0,141.36,0.49,4.34,8.58,10.32,11.17,24.17,0,4.92,0,52.28,80.78,20.95,196.98,131.16,174.12,58.29,0,134.5,168.52,90.82,2.07,51.94,0.7,0.77,0,27.38
14,0,8.05,136.61,7,0,4.74,4.49,6.35,157.52,18.24,0,5.34,2.73,0,0,0,124.04,1094.94,179.74,2000.47,7.65,0,0,5.28,0.08,10.56,0.4,1.28,7.88,86.13,5.35,0
15,0,318.26,1323.02,186.3,0,968.31,457.75,652.88,0,914.07,0,286.73,59.82,0,0,0,0,0,100.82,0,5561.64,0,7343.08,624.26,1.14,3497.61,70.47,283.65,1412.36,4502.79,389.33,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,716.53,389.7,439.2,24.4,0,234.06,416.16,529,0,564.06,0,284.2,90.6,114.33,0,0,0,0,0.01,896.79,475.57,1922.24,0,363.19,0.79,256.06,105.47,143.53,706.08,1164.31,0.13,2526.2
18,933.62,208.51,301.94,16.82,0,43.43,135.27,310.81,0,231.53,0,136.13,6.49,1267.51,0,0,0,0,12.28,5763.5,190.15,19217.95,0,140.85,0.85,76,0.43,15.8,432.62,929.76,146.73,0
19,398.46,498.98,1655.09,212.8,0,772.94,586.25,431.44,89.2,818.7,0,845.23,166.75,273.4,0,5.68,7.81,129.44,0,1426.53,696.09,1463.4,0,1537.64,251.64,1007.37,21.45,236.31,318.4,1282.29,0.98,1291.56
20,1673.19,463.57,1789.29,136.94,0,594.91,502.45,591.5,1685.44,932.16,0,443.85,141.33,1982.03,0,0,1221.84,5391.08,1431.77,0,2216.98,3862.86,0,504.31,2.52,1153.03,90.68,218.75,914.87,1532.22,800.3,0
21,70.45,25.1,240.24,54.29,0,746.2,1.1,32.28,68.43,80.74,44.13,109.38,202.73,45.26,0,3495.17,309.13,181.38,553.87,2031.03,0,260.56,0,3888.19,988.68,1035.54,175.38,271.74,22.95,4.09,0,345.57
22,0,223.38,174.87,23.87,0,134.49,82.27,441.05,1480.16,559.7,0,42.8,16.91,0,0,0,2846.25,19870.1,1487.16,3870.01,174.99,0,0,152.84,0.45,95.2,5.77,47.92,223.86,121.59,511.73,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7502.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28.4,21.46,115.57,193.21,0,568.97,0,20.92,25.25,48.68,41.19,713.57,129.18,17.3,0,641.47,297.2,292.82,1760.6,475.41,4008.8,348.36,0,0,482.91,843.98,13.39,94.97,27.74,4,0,229.1
