1,0,5.595779599,33.02177262,10.45753019,0,3.603415142,3.946597536,12.73587997,245.5946675,18.42698801,0,2.793123377,1.973298768,0,0,820.987616,572.5140296,747.6895763,231.4765251,818.5186094,3.927531848,0,0,0.190656886,1.75404335,9.980887973,0.247853952,1.75404335,15.01422976,79.08447624,3.632013675,0
2,34.31823945,0,15.72919308,2.650130713,0,3.098174395,12.32596767,12.47849318,32.76438583,50.3429507,23.86070926,2.316481163,2.659663557,26.84448952,0,187.9304924,240.6852527,167.2823516,258.54027,280.6374031,22.15433013,137.7686657,0,10.7625812,1.534787931,2.030495834,0.009532844,1.077211405,35.17619543,10.71491698,0,74.45151391
3,28.63666425,14.28973359,0,11.84932545,0,48.04553523,37.61660357,10.15247917,25.86260656,32.85971427,27.28300036,77.19697307,23.11714741,15.50040482,0,242.3916318,65.18558926,98.4266173,232.8397218,257.196139,49.23714076,179.8466404,0,33.83206439,3.956130381,59.50401406,0,32.69765592,4.64249517,0,0,120.2568307
4,9.037136388,2.249751253,11.45847884,0,0,37.13042851,0,2.745459156,7.978990671,9.447048692,8.522362796,27.84543817,18.84643316,5.014276097,0,115.2234889,21.4584325,34.36590367,76.85379067,104.4799734,25.06184764,69.69462461,0,121.3149764,12.42129611,43.25051455,0,21.53469525,1.877970325,6.329808609,0,40.43832548
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.815983668,3.203035682,57.7690364,34.36590367,0,0,0,2.28788263,10.16201201,9.475647225,6.129618879,29.6376129,66.00541387,5.900830616,0,485.1645773,149.1127504,112.9070078,322.3435969,436.0608964,398.0153148,176.6531376,0,247.1294554,117.5018387,213.3450552,3.384159723,40.68617943,5.290728581,21.15338148,0,74.7279664
7,16.23443383,4.966611876,40.35252988,0,0,0,0,3.203035682,14.94749985,24.8807236,9.103866298,58.15988302,0,9.304056028,0,285.604015,212.5442963,167.501607,278.6259729,357.1575442,0,150.4473486,0,0,168.1117091,0,0,0,15.06189398,16.46322209,0,69.67555892
8,41.79198937,10.87697534,9.656771267,2.735926311,0,1.668247751,10.54332579,0,39.17045719,66.72991004,27.58805138,3.822670561,1.344131045,30.92454688,0,326.499917,270.3609969,190.1135137,190.8666084,343.2491244,29.49462024,220.1896374,0,8.207778934,0.228788263,1.220204069,0.019065689,1.239269758,45.65279131,11.28688764,0,136.462666
9,225.2897091,5.271662893,28.8845182,8.989472166,0,8.417501509,5.633910976,11.80166123,0,21.70628645,0,4.232582865,3.126772927,93.79365498,0,0,0,0,144.5846494,1073.827245,5.824567862,918.4228175,0,3.565283765,2.850320443,6.520465495,0.228788263,4.451838284,1.925634547,133.5170171,12.60242015,260.5326345
10,46.78719978,88.69358328,38.79867626,11.24875626,0,12.65961722,66.72991004,116.2053719,51.06744687,0,0,14.69011305,2.640597869,22.27825711,0,477.0235283,376.9858603,317.8345615,512.3999135,683.361943,90.19023984,461.2943352,0,22.11619875,3.031444485,13.24112072,0.190656886,8.017122049,71.59166062,313.3255262,0,182.4681726
11,0,23.17434447,29.41835748,9.189661896,0,7.035239087,16.88266724,31.5537146,0,0,0,4.661560858,3.22210137,0,0,0,0,0,0,0,33.48888199,0,0,39.28485132,0.505240747,6.978042021,0.038131377,4.003794602,0,0,0,0
12,3.107707239,2.802656222,95.16638456,34.82348019,0,32.31634215,65.85288836,5.052407474,4.394641218,6.606261094,5.271662893,0,6.196348789,1.506189398,0,106.4437394,92.09680869,71.74418613,301.8479816,239.3983187,67.02542821,116.6152842,0,302.315091,128.931719,15.27161655,0.238321107,15.09049251,5.405122713,28.17908772,0,7.569078367
13,3.641546519,2.983780263,37.76912908,22.02087031,0,79.7231768,0,2.030495834,4.232582865,2.42134245,3.794072028,6.091487502,0,1.773109038,0,29.90453254,79.894768,30.1333208,77.47342555,103.0691125,119.3702762,51.46782633,0,56.67275931,71.46773365,48.36965193,1.487123709,30.60043017,1.849371792,6.310742921,0,8.19824609
14,0,1.801707571,17.34024377,5.538582533,0,3.536685232,2.659663557,3.755940651,96.28172734,11.9446539,0,1.839838948,1.429926644,0,0,0,95.33797575,897.4505601,125.4808294,1213.340421,0.352715239,0,0,1.582452152,1.344131045,4.938013343,0.219255419,2.125824277,0.686364789,69.47536919,4.756889301,0
15,0,145.2328828,342.7724822,158.502602,0,606.6034808,305.7755135,300.3131937,0,419.5023459,0,179.5225237,37.50220944,0,0,0,0,0,743.2854022,0,579.8829182,0,3366.209377,323.2110857,26.81589099,1425.131623,22.57377528,166.9868334,616.8512884,3433.3492,353.1442168,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,604.7922403,281.6383517,73.27897406,24.28968725,0,207.0819765,304.2311927,355.4130337,0,405.107751,0,223.6214614,79.41812579,91.03866298,0,0,0,0,0,419.1400978,332.1719593,348.5017216,0,254.7938622,6.367939986,232.1628899,98.72213548,137.3778191,488.5487371,773.8667667,95.22358162,1754.577189
18,600.3975991,131.0861418,73.99393739,26.41551153,0,75.45246256,158.3596094,180.0658958,0,203.135379,0,103.3360321,12.21157354,854.9817388,0,0,0,0,129.179573,3833.976514,169.3319131,9802.337799,0,105.8717687,4.718757924,145.4902696,0.095328443,28.70339416,263.8405314,457.023621,133.5074843,0
19,205.8141082,241.1809606,184.4510042,57.32099272,0,273.7356238,251.9721403,196.7865047,111.2768914,420.5223602,0,287.9776932,16.86360155,134.1461849,0,0,0,202.6778025,0,1542.604863,282.3342494,1592.947814,0,570.9506431,46.48214876,433.4584299,14.57571892,72.73560194,212.3917708,547.2615251,0,884.4382276
20,851.1495354,311.190169,269.0645301,110.447534,0,482.2856584,400.3603945,388.3013465,1097.935808,631.9036495,0,326.3569243,105.0424112,1236.89608,0,0,708.4905205,3866.121265,1701.755699,0,1340.089119,2277.386968,0,341.5522781,19.56139648,849.395492,83.32659195,217.6062366,559.0155221,1047.23061,587.6521863,0
21,5.271662893,6.520465495,55.50975231,26.93028512,0,281.4190963,0,8.417501509,6.348874298,14.17533946,10.12388064,29.74247419,99.40850027,0.953284429,0,672.7232888,200.4566497,119.2749478,272.4582227,1137.106266,0,196.281264,0,1690.16376,299.4457049,150.1232319,84.43240188,121.3149764,18.16960122,23.53659255,0,95.3475086
22,0,115.7573282,215.0323687,83.43145323,0,229.3697665,140.6475847,225.9665411,933.1510619,398.6063512,0,102.0014339,28.84638682,0,0,0,789.9105436,12044.12913,1866.521379,2260.637761,242.563223,0,0,138.3978334,1.344131045,214.9847044,0.648233412,95.81461797,150.8191295,349.5884658,406.9571228,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164.9901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,11.54427444,11.41081462,30.54323311,121.2482465,0,312.3627089,0,8.083851959,9.294523184,24.37548285,33.77486732,298.4161577,45.93877664,5.061940318,0,342.6962194,218.2735357,160.9430102,781.8648231,334.9078856,1664.949387,166.7008481,0,0,180.9524503,428.9684602,3.22210137,55.70040919,20.94365891,15.82452152,0,103.0595796
25,1.029547183,1.725444817,4.051458824,12.10671225,0,125.0423186,145.6427951,0.390846616,1.944700235,2.106758588,0.581503502,141.3911465,19.05615574,1.239269758,0,12.71681428,4.690159391,4.213517177,27.39739449,18.10287131,301.9814414,1.163007003,0,138.0832496,0,129.5227554,15.1095582,30.41930613,0.305051017,0,0,6.663458159
26,12.2687706,2.059094367,71.43913512,44.61371128,0,208.2449835,0,1.115342782,8.427034353,8.360304443,6.148684568,12.95513539,25.75774527,6.644392471,0,1312.176951,157.2633323,197.2631469,463.4296924,829.4813803,215.5948065,223.1924834,0,413.982829,149.3606044,0,4.242115709,25.957935,6.425137052,26.24392033,0,100.2283249
27,0.057197066,0.238321107,0,0,0,13.83215707,0,0.257386796,0.038131377,0.781693232,0.26691964,0.238321107,0.247853952,0.028598533,0,62.201809,57.59744521,5.44325409,49.13227948,80.78132252,176.9486557,22.59284097,0,1.134408471,52.57363626,12.98373392,0,0.314583862,0.009532844,0,0,1.000948651
28,1.487123709,1.096277093,34.54702771,20.33355687,0,12.70728144,0,1.172539848,3.469955322,4.051458824,3.508086699,11.52520875,18.56998068,1.668247751,0,136.8249141,48.58890735,37.80726046,71.76325182,155.7190115,166.6913153,68.11217246,0,5.519516844,36.45359657,20.48608238,0.152525509,0,1.639649218,10.94370525,0,9.103866298
29,36.7395819,18.97036014,4.880816277,2.192554187,0,4.270714242,15.48133913,37.30201971,23.93697201,41.48693835,0,4.118188734,1.725444817,3.679677896,0,592.5901997,397.2431544,302.8870617,177.2918381,523.8583923,17.62622909,191.6673673,0,3.803604872,0.305051017,6.215414478,0.009532844,0.857955986,0,19.6281264,30.66716008,273.5544998
30,104.9280171,71.34380667,0,6.825516512,0,24.24202303,16.29163089,80.54300141,131.9726964,286.9862774,0,24.36595001,5.767370796,60.16178032,0,2057.46425,697.4038226,655.1256582,621.2554624,1026.725462,24.36595001,378.3681228,0,18.11240415,0,26.65383264,0,12.24970491,28.54133581,0,113.2120588,634.1057365
31,34.222911,0,0,0,0,0,0,0,34.63282331,0,0,0,0,14.57571892,0,393.4586153,168.6932126,164.3653013,0,600.0925481,0,438.6156987,0,0,0,0,0,0,53.45065794,91.80129052,0,208.4737718
32,0,119.198685,142.6018177,48.26479064,0,116.5390215,128.502741,197.8827818,351.4092391,200.4947811,0,43.08845619,9.999953661,0,0,0,1937.474339,0,1060.071351,0,213.2306611,0,0,122.2968594,10.96277093,160.1994483,2.202087031,25.91980363,358.6923321,728.0709827,241.7243327,0
